summary_kind	interpretation_priority	benchmark	pregrouper	scope	relative_depth_index	relative_depth	depth_grid_size	depth_alignment	embedding_slot_included	n_models	n_model_pairs	n_segments	n_prompts	f_pred_n_observations	f_attr_n_observations	num_control_draws	num_observation_permutations	grouped_logsumexp_prediction_mean_pair_pearson_r2	grouped_logsumexp_prediction_bootstrap_mean	grouped_logsumexp_prediction_bootstrap_median	grouped_logsumexp_prediction_bootstrap_lower	grouped_logsumexp_prediction_bootstrap_upper	grouped_logsumexp_attribution_mean_pair_pearson_r2	grouped_logsumexp_attribution_bootstrap_mean	grouped_logsumexp_attribution_bootstrap_median	grouped_logsumexp_attribution_bootstrap_lower	grouped_logsumexp_attribution_bootstrap_upper	single_token_true_false_attribution_diagnostic_mean_pair_pearson_r2	single_token_true_false_attribution_diagnostic_bootstrap_mean	single_token_true_false_attribution_diagnostic_bootstrap_median	single_token_true_false_attribution_diagnostic_bootstrap_lower	single_token_true_false_attribution_diagnostic_bootstrap_upper	grouped_alias_linear_projection_diagnostic_mean_pair_pearson_r2	grouped_alias_linear_projection_diagnostic_bootstrap_mean	grouped_alias_linear_projection_diagnostic_bootstrap_median	grouped_alias_linear_projection_diagnostic_bootstrap_lower	grouped_alias_linear_projection_diagnostic_bootstrap_upper	prediction_minus_attribution_gap_mean_pair_pearson_r2	prediction_minus_attribution_gap_bootstrap_mean	prediction_minus_attribution_gap_bootstrap_median	prediction_minus_attribution_gap_bootstrap_lower	prediction_minus_attribution_gap_bootstrap_upper	shared_single_token_pair_comparison_target	shared_single_token_pair_randomization_unit	shared_single_token_pair_mean	shared_single_token_pair_median	shared_single_token_pair_q025	shared_single_token_pair_q975	shuffled_shared_single_token_pair_comparison_target	shuffled_shared_single_token_pair_randomization_unit	shuffled_shared_single_token_pair_mean	shuffled_shared_single_token_pair_median	shuffled_shared_single_token_pair_q025	shuffled_shared_single_token_pair_q975	grouped_9v8_pseudo_label_comparison_target	grouped_9v8_pseudo_label_randomization_unit	grouped_9v8_pseudo_label_mean	grouped_9v8_pseudo_label_median	grouped_9v8_pseudo_label_q025	grouped_9v8_pseudo_label_q975	shuffled_grouped_9v8_pseudo_label_comparison_target	shuffled_grouped_9v8_pseudo_label_randomization_unit	shuffled_grouped_9v8_pseudo_label_mean	shuffled_grouped_9v8_pseudo_label_median	shuffled_grouped_9v8_pseudo_label_q025	shuffled_grouped_9v8_pseudo_label_q975	independent_isotropic_comparison_target	independent_isotropic_randomization_unit	independent_isotropic_mean	independent_isotropic_median	independent_isotropic_q025	independent_isotropic_q975	observation_pair_permutation_comparison_target	observation_pair_permutation_randomization_unit	observation_pair_permutation_mean	observation_pair_permutation_median	observation_pair_permutation_q025	observation_pair_permutation_q975
relative_depth	trajectory	boolq	sentence	user	0	0.0	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.03559078174758551	0.035937200864999436	0.03595907346639171	0.032045681226384695	0.039998889378759006	0.1291762614842013	0.12918484063756427	0.12925566753664494	0.125644538301707	0.1328229292067098	0.04489907964621499	0.0449919814360452	0.044971983296842766	0.04335813167063734	0.04662192393615534	0.028728018347108697	0.02882062408351654	0.02881272499539351	0.027237091736905313	0.030476493945314338	-0.0935854797366158	-0.09324763977256482	-0.09334713481003176	-0.09856538911543632	-0.08729225123738409	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.1878704934558219	0.17218499530492065	0.05875041495244969	0.4196615224690813	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.1904328995349734	0.1904762131313127	0.1856214635422085	0.19625321094321516	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1937714822060036	0.18147712954745585	0.05731451593426779	0.41441130782915125	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.1944284218084868	0.19450564232724102	0.18968581287328923	0.1992221613955092	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.18634509577620575	0.17520945286946768	0.05937682250198717	0.3744752493157802	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.209856966591722e-05	4.333326528716139e-05	1.728871134043585e-05	0.00012508098956453124
relative_depth	trajectory	boolq	sentence	user	1	0.015873015873015872	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.03503245165737287	0.035381847704326154	0.03537492695540862	0.0314028567273565	0.03961468546962108	0.09304487642778451	0.09307434600093484	0.09308135276895896	0.08999524414828342	0.09613059012067345	0.04071079713364686	0.040790868664971114	0.0407829703986972	0.03889991659628209	0.042653247472615036	0.019853680565287628	0.019986317084182317	0.019960133324322213	0.01842247716504672	0.02162122720296924	-0.058012424770411644	-0.05769249829660869	-0.05775459358365252	-0.06252633592051926	-0.05279550609364536	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.19612422723606374	0.17987873146035288	0.06973480298881084	0.4091197501772051	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.19862279442684486	0.1985776292725691	0.1934194968281489	0.20452890910739743	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.19493171563912415	0.1853795483725832	0.05173178106942185	0.38114816760168696	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.19542806326581594	0.19529679984242848	0.19052832925308105	0.20083494795474954	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.19087035970702437	0.17997245793883382	0.06304405284187084	0.3797241521922569	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.330057305277194e-05	4.793656739529762e-05	1.6647095567890903e-05	0.0001191449077295563
relative_depth	trajectory	boolq	sentence	user	2	0.031746031746031744	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.0224726789182359	0.02281717331024663	0.022791718751141662	0.019293183630008967	0.026291643729760783	0.03764335885120985	0.03774396339415655	0.03773494144346917	0.0358289562366212	0.039703294846712096	0.06521875350853747	0.06528728327116025	0.0652414459858951	0.06272097018848924	0.06798290209136722	0.030885015351742866	0.0309993200376435	0.031004611064671665	0.02909912211610982	0.03306499542717873	-0.015170679932973948	-0.014926790083909921	-0.014889249787393956	-0.01867612209808389	-0.01108187983141619	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.1976855465794469	0.1792015351782269	0.06883191250422789	0.39971395939557247	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.19871898714048408	0.1986268460080029	0.19325692088218188	0.20436535245495002	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1820667967885944	0.17084200581856512	0.05262388978322465	0.34629839678410024	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.18618616543923827	0.1861350107033732	0.1807697949477734	0.19160461009538873	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.1920844800101238	0.18189525907391085	0.0633763674628545	0.40231066514265024	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.513039582345536e-05	4.810033789844267e-05	2.1669047596250456e-05	0.00013608178044118496
relative_depth	trajectory	boolq	sentence	user	3	0.047619047619047616	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.014738569793616974	0.01514800249331139	0.015095182884925246	0.012194634088845713	0.01797858963358199	0.05789416199232247	0.058001189636519186	0.057995645220124487	0.05544441454690746	0.06043097809005742	0.10722931347178088	0.10727887118524089	0.1072186550112683	0.10373917961663719	0.11058988223679553	0.063233382954854	0.06332827482657541	0.0633567449706993	0.060530324284345044	0.06618572835611444	-0.04315559219870549	-0.042853187143207794	-0.042902360866088396	-0.04665667992067715	-0.038768648801760404	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.19094469621571847	0.18066104935059896	0.05227428457333966	0.43193563970216997	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.19314461827231635	0.1929755542237359	0.18833411707626788	0.19824155258407933	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1777712754049582	0.17058966148874732	0.05295821313565175	0.3480389876932925	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.18155838903409582	0.18160123481576312	0.176671620973583	0.18715582095610578	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.19078440534008553	0.17807138662653565	0.06370787245625865	0.40402003548742815	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	6.011047056263826e-05	5.282300040606657e-05	2.5528100305043392e-05	0.00013879029350163347
relative_depth	trajectory	boolq	sentence	user	4	0.06349206349206349	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.013177956677570265	0.013515921167085079	0.013487691049152426	0.010822735480084935	0.016581652220279307	0.0729249155765901	0.07295814281028577	0.07295242157305531	0.07021521454216317	0.07557153665353351	0.10623366410931426	0.10633338800890561	0.1063591909493689	0.1032888214197823	0.10962004972267336	0.08132986931561809	0.08143730341690213	0.08140218834969185	0.07891964827297222	0.0841051414504924	-0.059746958899019834	-0.0594422216432007	-0.05937615351779265	-0.06368224655428366	-0.055332526435678854	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.18083636512527732	0.17296002319355458	0.04489809896387191	0.40049823873015716	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.18246057257771725	0.18232736938614424	0.1776967374330234	0.1871439438006414	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.17319749700412462	0.15885184117514498	0.04910682176665594	0.38472943778652674	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.17289397402080442	0.17287669922929622	0.16794235555922407	0.17790151886078703	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.17497483678120573	0.16000253912950063	0.04816290838144613	0.35989729803011805	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	6.116397731599222e-05	5.5511979296606404e-05	1.5520461238344878e-05	0.00014413858370757688
relative_depth	trajectory	boolq	sentence	user	5	0.07936507936507936	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.021573349300922105	0.021909768105519534	0.02183707739027637	0.01869993642028606	0.025313639858483075	0.1250381527182261	0.1250884659123391	0.1250554671602914	0.12144964491101881	0.12922362796686118	0.1012309813579996	0.10134723494009548	0.10134206672255563	0.09827087781996997	0.10436034964576045	0.07902384903672618	0.07910525559628111	0.07912644982873492	0.07603032261653844	0.0823458478958055	-0.10346480341730399	-0.10317869780681957	-0.10311645261132044	-0.10855359707084054	-0.09765860432695532	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.17072058563172599	0.15224916154183515	0.05328527201897287	0.37266772264078724	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.16998342318018708	0.16992058416595715	0.16480047558278657	0.17471986351918117	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1556810776110728	0.14359479507889203	0.04447590722979107	0.3356501099057762	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.1565889669123014	0.15674110438375055	0.1514990361011601	0.16142088916326197	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.15602107586604624	0.13973031796945135	0.04563391527882242	0.37611365125805957	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.56923583074006e-05	5.542982517936616e-05	1.6176048024513574e-05	0.00012189259791692111
relative_depth	trajectory	boolq	sentence	user	6	0.09523809523809523	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.02206097823930013	0.022321047129277342	0.022302640531557706	0.019249207511384425	0.025531256728614688	0.2713375521417168	0.27146521819854263	0.27148542460070046	0.26617400267973623	0.27655043843735855	0.13287842192727375	0.13295452920658446	0.1329547132769125	0.1294842273138644	0.13639444737630382	0.09213081665969156	0.09221131800530398	0.09222373712462621	0.08914027583239852	0.09538290772619834	-0.24927657390241664	-0.24914417106926523	-0.24911824376843458	-0.2553835029526168	-0.24322968940935125	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.15883986317740822	0.1442083413365294	0.036239138652459854	0.364318753246032	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.15666411306287892	0.1566471078850027	0.1516311496193323	0.16142484146043035	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1431692802752605	0.1314442002787083	0.04165638635888815	0.330148284537844	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.14415788542352376	0.14407826448007793	0.14008506723055889	0.14852061765535368	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.14655392836022305	0.12778579112782132	0.041275645521880525	0.36478678220089966	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.179744154905952e-05	4.3853045258693035e-05	1.554794752332228e-05	0.00012221303628497216
relative_depth	trajectory	boolq	sentence	user	7	0.1111111111111111	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.01904038205376015	0.019303376136400225	0.019303222502000908	0.016604320768150205	0.02230484566046457	0.3170132008320696	0.31719029983976493	0.3171266712904819	0.31204148800929515	0.3224124138147603	0.1458318873875472	0.14587369158559946	0.14588077151637135	0.1416112244454412	0.14989820028680692	0.09725077899838434	0.09734584166224082	0.09731952711241568	0.09348981024906529	0.10115237842317162	-0.29797281877830945	-0.2978869237033647	-0.2979234479392303	-0.3038752786059549	-0.2920629969662021	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.14780384852821105	0.13668629267447818	0.039885716781329565	0.3261802288865198	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.14374471975423375	0.14363720812222425	0.1395175977223838	0.14787577525646112	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.13636067056599108	0.12503412483628135	0.031864961494861066	0.3103510806703635	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.13570672806529505	0.13580810284265488	0.13109087170180866	0.1399908751812551	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.14170777292868647	0.12909484078329447	0.03837390605736646	0.33001706807117326	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.4459795473056425e-05	4.150742632443606e-05	1.106246408784319e-05	0.0001554704167638965
relative_depth	trajectory	boolq	sentence	user	8	0.12698412698412698	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.01898551605341254	0.019232864069545032	0.01918412631085946	0.01653962265138255	0.022121064268599357	0.2051030567737567	0.20528986343691633	0.20523113337276405	0.20076475811345482	0.20996176053292354	0.1420050181636076	0.14203846081001045	0.14206408866230041	0.1378621721723229	0.14618777908397357	0.0809571641760267	0.0810669317322937	0.08104249531448253	0.07804154694391897	0.08419885210585776	-0.18611754072034417	-0.1860569993673713	-0.1861298709347496	-0.19136290165541042	-0.18086739398469234	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.14096472771218196	0.1305368420772471	0.03658082624379039	0.3113435038133419	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.13908521498919857	0.13894003250611991	0.1349599154884458	0.14324726676234886	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.13209967194979577	0.11773967369730572	0.03543995796589997	0.30591585129323107	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.13014881851863114	0.13006865940405826	0.12605357641357143	0.1344309192446253	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.14152124448208436	0.1304095986451205	0.03991072560038987	0.31032379533821575	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	6.251639504547318e-05	5.79181993341872e-05	1.5249868141182618e-05	0.00014141818852516762
relative_depth	trajectory	boolq	sentence	user	9	0.14285714285714285	64	linear_interpolation_block_outputs_only	False	5	10	17706	3270	3270	17706	256	64	0.01273719427532009	0.013014522631230796	0.012957434404541144	0.010630519624550925	0.01558716562400593	0.07557282213803337	0.07566850704343817	0.07567778876272144	0.07346516948323453	0.07770011173523124	0.10526452382199351	0.10530540674324584	0.10526760890558426	0.10247814696774801	0.1082491886798983	0.07938227411261109	0.0794987373329829	0.07951567704159368	0.07700708708575026	0.08196560736705359	-0.06283562786271328	-0.06265398441220738	-0.06266948219112461	-0.06599919600017616	-0.05944190940614239	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.134268528575867	0.12338329504074083	0.037550413737715733	0.29439046838650296	single_token_true_false_attribution_diagnostic	permutation_assignment_mean_over_draws_and_pairs	0.13573154278884686	0.13581338212775385	0.13096061502442186	0.14029708954764736	grouped_logsumexp_attribution	control_draw_mean_over_pairs	0.1270767439901278	0.1177949878119211	0.03386329730045444	0.27484397645179015	grouped_logsumexp_attribution	permutation_assignment_mean_over_draws_and_pairs	0.125881831485572	0.1256534822711542	0.12218095815944094	0.1302524882374489	single_token_true_false_attribution_diagnostic	control_draw_mean_over_pairs	0.1405081186842996	0.13196663228846311	0.043296459928415465	0.2866651026056363	grouped_logsumexp_attribution	observation_pair_permutation_mean_over_pairs	5.7125694511675376e-05	5.326196985407059e-05	1.9500055397424925e-05	0.00010940668694617613
