analysis_status	benchmark	pregrouper	scope	statistic	aggregation	n_models	n_model_pairs	n_prompts	n_user_segments	bootstrap_resamples	confidence_level	seed	depth_alignment	relative_depth_index	relative_depth	untuned_mean_original_kl	tuned_mean_original_kl	untuned_F_pred	untuned_F_pred_bootstrap_mean	untuned_F_pred_bootstrap_median	untuned_F_pred_ci_lower	untuned_F_pred_ci_upper	untuned_F_attr	untuned_F_attr_bootstrap_mean	untuned_F_attr_bootstrap_median	untuned_F_attr_ci_lower	untuned_F_attr_ci_upper	untuned_gap	untuned_gap_bootstrap_mean	untuned_gap_bootstrap_median	untuned_gap_ci_lower	untuned_gap_ci_upper	tuned_F_pred	tuned_F_pred_bootstrap_mean	tuned_F_pred_bootstrap_median	tuned_F_pred_ci_lower	tuned_F_pred_ci_upper	tuned_F_attr	tuned_F_attr_bootstrap_mean	tuned_F_attr_bootstrap_median	tuned_F_attr_ci_lower	tuned_F_attr_ci_upper	tuned_gap	tuned_gap_bootstrap_mean	tuned_gap_bootstrap_median	tuned_gap_ci_lower	tuned_gap_ci_upper	delta_F_pred	delta_F_pred_bootstrap_mean	delta_F_pred_bootstrap_median	delta_F_pred_ci_lower	delta_F_pred_ci_upper	delta_F_attr	delta_F_attr_bootstrap_mean	delta_F_attr_bootstrap_median	delta_F_attr_ci_lower	delta_F_attr_ci_upper	delta_gap	delta_gap_bootstrap_mean	delta_gap_bootstrap_median	delta_gap_ci_lower	delta_gap_ci_upper
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	0	0.0	14.76611351776123	1.384546825941652	0.03510424354359969	0.047265859052115784	0.045968142176197796	0.02599067740666147	0.0743102502009791	0.1396651906234061	0.14164011734857887	0.14160803927546967	0.1255081214146039	0.1586332902454087	-0.1045609470798064	-0.09437425829646309	-0.09635068039711207	-0.12441250923337921	-0.05786339840490833	0.10647194846055438	0.11374403127866263	0.11074435993235071	0.06976081922229702	0.17055334737628736	0.16744185115625387	0.16960908541646844	0.16941895634441584	0.14481865393194632	0.19371959779399492	-0.06096990269569949	-0.05586505413780581	-0.057831044393463316	-0.10250931812367807	0.003990875798676922	0.07136770491695468	0.06647817222654683	0.06513619258056562	0.0167200113802681	0.12451230941890641	0.027776660532847774	0.027968968067889552	0.027932059859245906	0.00158472820349792	0.05317454100582949	0.04359104438410691	0.03850920415865728	0.03678565476439293	-0.02156463807689988	0.1004084489035301
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	1	0.05	15.567031979084016	1.5720206166174613	0.01135921878743166	0.021845385604770257	0.021184624487001737	0.009465291135240526	0.039698000036965636	0.09283565082059661	0.09543061631282491	0.09528831637431731	0.07880154446423762	0.11440168382863178	-0.08147643203316494	-0.07358523070805466	-0.07404401190093715	-0.09489355621380587	-0.05033905779088436	0.11339700710458356	0.12195276968792505	0.12068481825372918	0.08926734529775351	0.164924851436568	0.3125495603108367	0.314797119407928	0.31440304543828224	0.2949514363581738	0.33592862760913306	-0.19915255320625314	-0.19284434972000292	-0.19434585038432667	-0.23533429507028147	-0.15158537742356828	0.10203778831715189	0.1001073840831548	0.09938426698089445	0.06308407264826849	0.14361513850782084	0.21971390949024008	0.21936650309510308	0.21922610930949266	0.19976019576135853	0.23897045323881713	-0.11767612117308819	-0.11925911901194827	-0.12015601041751926	-0.16049800303425898	-0.07566367194791437
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	2	0.1	16.042337036514283	1.819219159405143	0.045998212005452066	0.05400427306503516	0.05345946271225602	0.03268819238600748	0.07916544593980318	0.20917024821616076	0.21089080404744043	0.21079277311914418	0.19024255704374643	0.23411625814609688	-0.1631720362107087	-0.15688653098240526	-0.1571138418743558	-0.18626126968866005	-0.12768618071355778	0.1299929314180322	0.1366931521445556	0.13521752302261647	0.10480924662945318	0.180224544389885	0.47060363454807674	0.47274019546145535	0.4727444493718178	0.4392336267279523	0.5063273779785404	-0.34061070313004455	-0.3360470433168998	-0.3366190317356418	-0.3808496578593805	-0.28750099579574956	0.08399471941258013	0.08268887907952045	0.08177312837910805	0.04251185726873958	0.13063865544300318	0.261433386331916	0.2618493914140149	0.2616270507482743	0.22200657885602185	0.30160772225523674	-0.17743866691933585	-0.17916051233449445	-0.17927017040265986	-0.22551661102944026	-0.12730186606618038
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	3	0.15	16.046301230716704	1.79241225358746	0.027527869659708482	0.03750727277468941	0.03630800107932239	0.015652017968903077	0.06473927759829433	0.17892437621196927	0.18167543011431886	0.18163730710281917	0.15717427762663627	0.20580905453523565	-0.15139650655226078	-0.14416815733962943	-0.14447611364508017	-0.17804257727872413	-0.1077615167641774	0.14831311520806825	0.15372931487939615	0.15325414625281417	0.11863011033942987	0.19630350618803669	0.3558880681794574	0.35858045804859917	0.3582738313021198	0.3393517237280425	0.3773472310000521	-0.20757495297138914	-0.204851143169203	-0.20482595585753977	-0.24821482199500478	-0.1612818715020361	0.12078524554835977	0.11622204210470673	0.11615200605226719	0.0705642981376878	0.16625185835742567	0.17696369196748812	0.17690502793428028	0.1771328620818281	0.1490956059756338	0.20465598985353095	-0.056178446419128364	-0.06068298582957355	-0.06001611523253479	-0.11691320409478963	-0.006618436937150477
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	4	0.2	15.468481738901138	1.8179979337213097	0.038151417059581715	0.04676397103150928	0.045633106778546234	0.025263052927402184	0.07277377764599403	0.04714356048148344	0.05027699719971002	0.04982052472625685	0.03764797595470093	0.06419295566538977	-0.008992143421901723	-0.0035130261682007414	-0.004018372678897864	-0.025664479571897852	0.0197160921049525	0.1524162815492389	0.1582227629893684	0.15826411684223093	0.1271817589000674	0.19106171273171935	0.31943467918299573	0.321976289606928	0.3212623379496913	0.2999434094230859	0.3466393145628086	-0.16701839763375684	-0.16375352661755954	-0.16398203624996188	-0.20640853383512703	-0.12053963997257447	0.11426486448965717	0.11145879195785914	0.11176954071323944	0.07268482314341816	0.1495466760301512	0.2722911187015123	0.27169929240721796	0.27153299631430294	0.24562334154995644	0.2977735808584953	-0.15802625421185512	-0.16024050044935878	-0.160478766588802	-0.20727584255275427	-0.11396771584188205
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	5	0.25	15.01363858538866	2.0411430193595006	0.007355298928378116	0.017792587777032194	0.01671843542324126	0.006935798432442703	0.032579067368120856	0.03854008060403107	0.041354072037791303	0.041125762752680275	0.02935298054228143	0.055472909614638986	-0.031184781675652955	-0.023561484260759113	-0.023858733370113853	-0.04042454439744956	-0.004803040552269165	0.08450943626305144	0.09292607761860562	0.09193863830107062	0.07128039490836448	0.11881260068048298	0.42659605798933076	0.4298293596967579	0.4299717756518295	0.40063650943887213	0.4573569671035098	-0.34208662172627935	-0.33690328207815223	-0.33751022850196144	-0.3696836066352347	-0.29760859262659245	0.07715413733467331	0.07513348984157343	0.07517851016041702	0.04713718856902428	0.10373092554712106	0.3880559773852997	0.3884752876589666	0.38887582185496067	0.3597702151949439	0.4154910689888883	-0.3109018400506264	-0.31334179781739313	-0.3141361618281532	-0.34978421930624914	-0.2719733313199465
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	6	0.3	14.382227023696899	1.966663774073706	0.023598643294640807	0.033365328955493316	0.032070284258724574	0.015624406686142775	0.05843756044978953	0.05843391193886791	0.06074103558893567	0.06051933297851525	0.0504381592141214	0.07314978292559142	-0.034835268644227105	-0.027375706633442347	-0.02794262989701026	-0.04881056855918275	-0.0014178169850571271	0.1662704731524362	0.1719332201522509	0.17127053018215166	0.13045325115425407	0.21735648124362517	0.3825434310490114	0.38635136350356164	0.3864359444849262	0.35626568686158155	0.41577628331172345	-0.2162729578965752	-0.21441814335131074	-0.21412294510099295	-0.262935282137697	-0.1624430580731349	0.1426718298577954	0.13856789119675758	0.13842714133714867	0.09115346459754757	0.1853892628989249	0.32410951911014346	0.32561032791462596	0.32555601977331583	0.2960917626338553	0.3540832289438491	-0.1814376892523481	-0.18704243671786838	-0.18653162112529537	-0.24196486155139355	-0.13015033087198485
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	7	0.35	13.236300981438161	1.861954213327705	0.036658520170913436	0.04603275421705819	0.04454626419069453	0.024495455467499122	0.0761349950291069	0.07151673145129454	0.07377039229190198	0.07357138411431122	0.058303502214189104	0.09279328678930995	-0.03485821128038111	-0.027737638074843793	-0.027944801222845504	-0.05835300548628889	0.007158635997127959	0.09667826805522879	0.10517180531763676	0.1036532219997231	0.08352872443714421	0.13239054937275316	0.18786077202178847	0.19114701930154454	0.19085522310862063	0.16621704414568178	0.21681025954428657	-0.09118250396655968	-0.08597521398390778	-0.08643684635572671	-0.11770489869714185	-0.052555934496717596	0.060019747884315355	0.05913905110057856	0.05849887845950155	0.024205142005770883	0.09504453684289565	0.11634404057049393	0.11737662700964255	0.11785933405679576	0.08533809017422556	0.14810955891250557	-0.05632429268617857	-0.058237575909063984	-0.057883346481958586	-0.10622865474946101	-0.010655427585939644
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	8	0.4	11.828545164012908	1.716240613412112	0.029881676814850617	0.03982238233079117	0.039006508438598445	0.020092745901793975	0.06429041832816847	0.05070600164090008	0.05371823307029684	0.052994452984663404	0.04047493857959141	0.06927492865589048	-0.02082432482604946	-0.013895850739505671	-0.014829917381514943	-0.04124156713587789	0.016519314125009746	0.12982535791270194	0.13691769889204558	0.13500199025774257	0.11203815643645414	0.1691249822566855	0.2228499899593576	0.22613170406404828	0.22634906302052413	0.19468255136208779	0.2567524705375984	-0.09302463204665565	-0.08921400517200267	-0.08906943396087695	-0.12966556454749617	-0.045876650425710375	0.09994368109785133	0.09709531656125443	0.09671956310092683	0.06383958639876994	0.13199556384454933	0.1721439883184575	0.17241347099375146	0.17258604464781716	0.14660417828477418	0.1975254974002651	-0.07220030722060619	-0.07531815443249701	-0.07615422391881502	-0.11666226028296092	-0.03180535191140015
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	9	0.45	10.317794547450541	1.6353222360841637	0.015415734622893456	0.025368191480204267	0.02429835077909718	0.010735083764838815	0.04414549568964484	0.12969215495055442	0.13245878906270106	0.13176105393781484	0.11321126244182826	0.15299997857205308	-0.11427642032766096	-0.1070905975824968	-0.10732629357076198	-0.1327468783203829	-0.08055628096231242	0.2235558106034134	0.22817357026210294	0.2262924268732131	0.16970048999140758	0.294256527936791	0.055149984940609895	0.0577411425213804	0.05743132802930347	0.04438753184811067	0.07286508353830504	0.1684058256628035	0.17043242774072254	0.16902732355445904	0.11596098864542714	0.234073976936811	0.20814007598051995	0.20280537878189867	0.2023237431953227	0.1416954851808216	0.2698512285032828	-0.07454217000994452	-0.07471764654132068	-0.074515096035732	-0.09335112523669178	-0.05555426301445854	0.28268224599046443	0.2775230253232193	0.2768226761835876	0.21516053414767208	0.34805702562033697
